Age,Activity,Value,Time,datetime,Time_lag,Density
25-44 anni,lavoro familiare,149.79999999999998,09:50:00,09:50:00,09:10:00,0.008955891338373663
25-44 anni,lavoro familiare,139.26,10:00:00,10:00:00,09:20:00,0.008325750519238426
25-44 anni,lavoro familiare,160.13,10:10:00,10:10:00,09:30:00,0.009573477169651366
25-44 anni,lavoro familiare,170.1,10:20:00,10:20:00,09:40:00,0.01016954016460187
25-44 anni,lavoro familiare,196.82999999999998,10:30:00,10:30:00,09:50:00,0.01176761076189645
25-44 anni,lavoro familiare,225.9,10:40:00,10:40:00,10:00:00,0.013505579795317827
25-44 anni,lavoro familiare,131.76,10:50:00,10:50:00,10:10:00,0.0078773580957551
25-44 anni,lavoro familiare,127.05000000000001,11:00:00,11:00:00,10:20:00,0.00759576765380757
25-44 anni,lavoro familiare,140.0,11:10:00,11:10:00,10:30:00,0.008369991905022115
25-44 anni,lavoro familiare,127.49999999999999,11:20:00,11:20:00,10:40:00,0.007622671199216569
25-44 anni,lavoro familiare,147.0,11:30:00,11:30:00,10:50:00,0.008788491500273221
25-44 anni,lavoro familiare,186.96,11:40:00,11:40:00,11:00:00,0.011177526332592391
25-44 anni,lavoro familiare,124.28,11:50:00,11:50:00,11:10:00,0.007430161385401061
25-44 anni,lavoro familiare,119.60000000000001,12:00:00,12:00:00,11:20:00,0.007150364513147465
25-44 anni,lavoro familiare,136.23,12:10:00,12:10:00,11:30:00,0.008144599980151162
25-44 anni,lavoro familiare,129.39,12:20:00,12:20:00,11:40:00,0.007735666089934368
25-44 anni,lavoro familiare,149.73,12:30:00,12:30:00,11:50:00,0.008951706342421152
25-44 anni,lavoro familiare,247.38,12:40:00,12:40:00,12:00:00,0.014789775696174078
25-44 anni,lavoro familiare,146.15,12:50:00,12:50:00,12:10:00,0.008737673692278444
25-44 anni,lavoro familiare,119.25,13:00:00,13:00:00,12:20:00,0.00712943953338491
25-44 anni,lavoro familiare,156.75,13:10:00,13:10:00,12:30:00,0.009371401650801548
25-44 anni,lavoro familiare,142.4,13:20:00,13:20:00,12:40:00,0.00851347748053678
25-44 anni,lavoro familiare,149.35000000000002,13:30:00,13:30:00,12:50:00,0.008928987792964665
25-44 anni,lavoro familiare,204.32999999999998,13:40:00,13:40:00,13:00:00,0.012216003185379777
25-44 anni,lavoro familiare,144.06,13:50:00,13:50:00,13:10:00,0.008612721670267756
25-44 anni,lavoro familiare,129.5,14:00:00,14:00:00,13:20:00,0.007742242512145457
25-44 anni,lavoro familiare,126.38,14:10:00,14:10:00,13:30:00,0.0075557112639763925
25-44 anni,lavoro familiare,116.35,14:20:00,14:20:00,13:40:00,0.006956061129638022
25-44 anni,lavoro familiare,139.5,14:30:00,14:30:00,13:50:00,0.008340099076789894
25-44 anni,lavoro familiare,170.17,14:40:00,14:40:00,14:00:00,0.01017372516055438
25-44 anni,lavoro familiare,127.65,14:50:00,14:50:00,14:10:00,0.007631639047686237
25-44 anni,lavoro familiare,120.11999999999999,15:00:00,15:00:00,14:20:00,0.0071814530545089746
25-44 anni,lavoro familiare,116.48,15:10:00,15:10:00,14:30:00,0.0069638332649784
25-44 anni,lavoro familiare,105.60000000000001,15:20:00,15:20:00,14:40:00,0.006313365322645253
25-44 anni,lavoro familiare,115.05,15:30:00,15:30:00,14:50:00,0.006878339776234246
25-44 anni,lavoro familiare,160.89000000000001,15:40:00,15:40:00,15:00:00,0.009618914268564345
25-44 anni,lavoro familiare,120.75,15:50:00,15:50:00,15:10:00,0.0072191180180815745
25-44 anni,lavoro familiare,125.66999999999999,16:00:00,16:00:00,15:20:00,0.007513263447886637
25-44 anni,lavoro familiare,133.0,16:10:00,16:10:00,15:30:00,0.00795149230977101
25-44 anni,lavoro familiare,145.5,16:20:00,16:20:00,15:40:00,0.008698813015576555
25-44 anni,lavoro familiare,175.33,16:30:00,16:30:00,15:50:00,0.010482219147910912
25-44 anni,lavoro familiare,254.51999999999998,16:40:00,16:40:00,16:00:00,0.015216645283330206
25-44 anni,lavoro familiare,188.79000000000002,16:50:00,16:50:00,16:10:00,0.011286934083922324
25-44 anni,lavoro familiare,186.93000000000004,17:00:00,17:00:00,16:20:00,0.01117573276289846
25-44 anni,lavoro familiare,195.65,17:10:00,17:10:00,16:30:00,0.011697063687268408
25-44 anni,lavoro familiare,175.5,17:20:00,17:20:00,16:40:00,0.010492382709509866
25-44 anni,lavoro familiare,195.5,17:30:00,17:30:00,16:50:00,0.01168809583879874
25-44 anni,lavoro familiare,333.2,17:40:00,17:40:00,17:00:00,0.019920580733952635
25-44 anni,lavoro familiare,261.06,17:50:00,17:50:00,17:10:00,0.015607643476607667
25-44 anni,lavoro familiare,222.75,18:00:00,18:00:00,17:20:00,0.01331725497745483
25-44 anni,lavoro familiare,298.34999999999997,18:10:00,18:10:00,17:30:00,0.01783705060616677
25-44 anni,lavoro familiare,285.12,18:20:00,18:20:00,17:40:00,0.01704608637114218
25-44 anni,lavoro familiare,323.29999999999995,18:30:00,18:30:00,17:50:00,0.01932870273495464
25-44 anni,lavoro familiare,500.90999999999997,18:40:00,18:40:00,18:00:00,0.029947233179604484
25-44 anni,lavoro familiare,397.29999999999995,18:50:00,18:50:00,18:10:00,0.02375284131332347
25-44 anni,lavoro familiare,341.76,19:00:00,19:00:00,18:20:00,0.020432345953288272
25-44 anni,lavoro familiare,414.64,19:10:00,19:10:00,18:30:00,0.024789524596416927
25-44 anni,lavoro familiare,352.15999999999997,19:20:00,19:20:00,18:40:00,0.021054116780518484
25-44 anni,lavoro familiare,358.40000000000003,19:30:00,19:30:00,18:50:00,0.02142717927685662
25-44 anni,lavoro familiare,463.36000000000007,19:40:00,19:40:00,19:00:00,0.02770228177936463
25-44 anni,lavoro familiare,305.73,19:50:00,19:50:00,19:10:00,0.01827826875087437
25-44 anni,lavoro familiare,212.55,20:00:00,20:00:00,19:20:00,0.012707441281517505
25-44 anni,lavoro familiare,220.02,20:10:00,20:10:00,19:30:00,0.0131540401353069
25-44 anni,lavoro familiare,180.18,20:20:00,20:20:00,19:40:00,0.010772179581763464
25-44 anni,lavoro familiare,175.75,20:30:00,20:30:00,19:50:00,0.010507329123625977
25-44 anni,lavoro familiare,214.23,20:40:00,20:40:00,20:00:00,0.01280788118437777
25-44 anni,lavoro familiare,154.71,20:50:00,20:50:00,20:10:00,0.009249438911614083
25-44 anni,lavoro familiare,141.29,21:00:00,21:00:00,20:20:00,0.008447115401861247
25-44 anni,lavoro familiare,122.61000000000001,21:10:00,21:10:00,20:30:00,0.007330319339105441
25-44 anni,lavoro familiare,103.19999999999999,21:20:00,21:20:00,20:40:00,0.006169879747130587
25-44 anni,lavoro familiare,83.6,21:30:00,21:30:00,20:50:00,0.0049980808804274916
25-44 anni,lavoro familiare,95.22000000000001,21:40:00,21:40:00,21:00:00,0.005692790208544328
25-44 anni,lavoro familiare,66.25,21:50:00,21:50:00,21:10:00,0.003960799740769394
25-44 anni,lavoro familiare,37.84,22:00:00,22:00:00,21:20:00,0.0022622892406145493
25-44 anni,lavoro familiare,34.4,22:10:00,22:10:00,21:30:00,0.0020566265823768626
25-44 anni,lavoro familiare,29.04,22:20:00,22:20:00,21:40:00,0.0017361754637274444
25-44 anni,lavoro familiare,23.919999999999998,22:30:00,22:30:00,21:50:00,0.0014300729026294927
25-44 anni,lavoro familiare,29.439999999999998,22:40:00,22:40:00,22:00:00,0.0017600897263132219
25-44 anni,lavoro familiare,17.479999999999997,22:50:00,22:50:00,22:10:00,0.0010450532749984754
25-44 anni,lavoro familiare,12.899999999999999,23:00:00,23:00:00,22:20:00,0.0007712349683913234
25-44 anni,lavoro familiare,12.0,23:10:00,23:10:00,22:30:00,0.0007174278775733242
25-44 anni,lavoro retribuito,2.8,06:00:00,06:00:00,05:20:00,0.00014201678029699766
25-44 anni,lavoro retribuito,4.800000000000001,06:10:00,06:10:00,05:30:00,0.00024345733765199603
25-44 anni,lavoro retribuito,5.28,06:20:00,06:20:00,05:40:00,0.0002678030714171956
25-44 anni,lavoro retribuito,6.84,06:30:00,06:30:00,05:50:00,0.0003469267061540943
25-44 anni,lavoro retribuito,6.88,06:40:00,06:40:00,06:00:00,0.00034895551730119425
25-44 anni,lavoro retribuito,8.64,06:50:00,06:50:00,06:10:00,0.00043822320777359283
25-44 anni,lavoro retribuito,19.17,07:00:00,07:00:00,06:20:00,0.0009723077422476591
25-44 anni,lavoro retribuito,26.599999999999998,07:10:00,07:10:00,06:30:00,0.0013491594128214777
25-44 anni,lavoro retribuito,36.98,07:20:00,07:20:00,06:40:00,0.001875635905493919
25-44 anni,lavoro retribuito,58.239999999999995,07:30:00,07:30:00,06:50:00,0.0029539490301775514
25-44 anni,lavoro retribuito,62.54,07:40:00,07:40:00,07:00:00,0.003172046228490798
25-44 anni,lavoro retribuito,96.39,07:50:00,07:50:00,07:10:00,0.004888927661724145
25-44 anni,lavoro retribuito,184.0,08:00:00,08:00:00,07:20:00,0.009332531276659846
25-44 anni,lavoro retribuito,270.71,08:10:00,08:10:00,07:30:00,0.013730486640785798
25-44 anni,lavoro retribuito,396.21000000000004,08:20:00,08:20:00,07:40:00,0.020095881614811947
25-44 anni,lavoro retribuito,523.05,08:30:00,08:30:00,07:50:00,0.026529241762265936
25-44 anni,lavoro retribuito,469.53,08:40:00,08:40:00,08:00:00,0.023814692447446183
25-44 anni,lavoro retribuito,494.84000000000003,08:50:00,08:50:00,08:10:00,0.025098422700773688
25-44 anni,lavoro retribuito,534.6,09:00:00,09:00:00,08:20:00,0.027115060980991056
25-44 anni,lavoro retribuito,493.20000000000005,09:10:00,09:10:00,08:30:00,0.025015241443742592
25-44 anni,lavoro retribuito,480.7,09:20:00,09:20:00,08:40:00,0.02438123796027385
25-44 anni,lavoro retribuito,466.4,09:30:00,09:30:00,08:50:00,0.02365593797518561
25-44 anni,lavoro retribuito,358.68000000000006,09:40:00,09:40:00,09:00:00,0.018192349556045404
25-44 anni,lavoro retribuito,301.7,09:50:00,09:50:00,09:10:00,0.015302308077001498
25-44 anni,lavoro retribuito,290.4,10:00:00,10:00:00,09:20:00,0.014729168927945758
25-44 anni,lavoro retribuito,296.81,10:10:00,10:10:00,09:30:00,0.015054285914268528
25-44 anni,lavoro retribuito,311.5,10:20:00,10:20:00,09:40:00,0.01579936680804099
25-44 anni,lavoro retribuito,361.26,10:30:00,10:30:00,09:50:00,0.01832320787503335
25-44 anni,lavoro retribuito,403.2,10:40:00,10:40:00,10:00:00,0.020450416362767662
25-44 anni,lavoro retribuito,241.92,10:50:00,10:50:00,10:10:00,0.012270249817660598
25-44 anni,lavoro retribuito,245.85000000000002,11:00:00,11:00:00,10:20:00,0.012469580512863171
25-44 anni,lavoro retribuito,250.87999999999997,11:10:00,11:10:00,10:30:00,0.01272470351461099
25-44 anni,lavoro retribuito,228.98999999999998,11:20:00,11:20:00,10:40:00,0.011614436614360533
25-44 anni,lavoro retribuito,268.20000000000005,11:30:00,11:30:00,10:50:00,0.013603178741305278
25-44 anni,lavoro retribuito,337.44,11:40:00,11:40:00,11:00:00,0.01711505083693532
25-44 anni,lavoro retribuito,226.72000000000003,11:50:00,11:50:00,11:10:00,0.011499301581762612
25-44 anni,lavoro retribuito,184.08,12:00:00,12:00:00,11:20:00,0.009336588898954046
25-44 anni,lavoro retribuito,198.35999999999999,12:10:00,12:10:00,11:30:00,0.010060874478468734
25-44 anni,lavoro retribuito,196.07999999999998,12:20:00,12:20:00,11:40:00,0.009945232243084036
25-44 anni,lavoro retribuito,208.38,12:30:00,12:30:00,11:50:00,0.010569091670817276
25-44 anni,lavoro retribuito,332.88,12:40:00,12:40:00,12:00:00,0.016883766366165922
25-44 anni,lavoro retribuito,216.46,12:50:00,12:50:00,12:10:00,0.01097891152253147
25-44 anni,lavoro retribuito,144.75,13:00:00,13:00:00,12:20:00,0.0073417603385680045
25-44 anni,lavoro retribuito,176.70000000000002,13:10:00,13:10:00,12:30:00,0.008962273242314104
25-44 anni,lavoro retribuito,169.99,13:20:00,13:20:00,12:40:00,0.008621940172388085
25-44 anni,lavoro retribuito,207.03000000000003,13:30:00,13:30:00,12:50:00,0.010500619294602654
25-44 anni,lavoro retribuito,289.12,13:40:00,13:40:00,13:00:00,0.014664246971238559
25-44 anni,lavoro retribuito,214.62,13:50:00,13:50:00,13:10:00,0.010885586209764871
25-44 anni,lavoro retribuito,189.44000000000003,14:00:00,14:00:00,13:20:00,0.009608449592665444
25-44 anni,lavoro retribuito,188.14999999999998,14:10:00,14:10:00,13:30:00,0.009543020433171467
25-44 anni,lavoro retribuito,176.15,14:20:00,14:20:00,13:40:00,0.00893437708904148
25-44 anni,lavoro retribuito,215.25,14:30:00,14:30:00,13:50:00,0.010917539985331695
25-44 anni,lavoro retribuito,264.81,14:40:00,14:40:00,14:00:00,0.013431236996588554
25-44 anni,lavoro retribuito,204.24,14:50:00,14:50:00,14:10:00,0.01035910971709243
25-44 anni,lavoro retribuito,201.96,15:00:00,15:00:00,14:20:00,0.010243467481707732
25-44 anni,lavoro retribuito,200.96,15:10:00,15:10:00,14:30:00,0.010192747203030234
25-44 anni,lavoro retribuito,189.60000000000002,15:20:00,15:20:00,14:40:00,0.009616564837253844
25-44 anni,lavoro retribuito,207.35,15:30:00,15:30:00,14:50:00,0.010516849783779453
25-44 anni,lavoro retribuito,297.6,15:40:00,15:40:00,15:00:00,0.015094354934423753
25-44 anni,lavoro retribuito,222.87,15:50:00,15:50:00,15:10:00,0.011304028508854239
25-44 anni,lavoro retribuito,229.32999999999996,16:00:00,16:00:00,15:20:00,0.011631681509110882
25-44 anni,lavoro retribuito,228.20000000000002,16:10:00,16:10:00,15:30:00,0.01157436759420531
25-44 anni,lavoro retribuito,243.75,16:20:00,16:20:00,15:40:00,0.012363067927640421
25-44 anni,lavoro retribuito,285.69,16:30:00,16:30:00,15:50:00,0.014490276415374736
25-44 anni,lavoro retribuito,408.23999999999995,16:40:00,16:40:00,16:00:00,0.020706046567302256
25-44 anni,lavoro retribuito,297.6,16:50:00,16:50:00,16:10:00,0.015094354934423753
25-44 anni,lavoro retribuito,264.12,17:00:00,17:00:00,16:20:00,0.01339624000430108
25-44 anni,lavoro retribuito,250.25,17:10:00,17:10:00,16:30:00,0.012692749739044166
25-44 anni,lavoro retribuito,209.82,17:20:00,17:20:00,16:40:00,0.010642128872112876
25-44 anni,lavoro retribuito,209.95,17:30:00,17:30:00,16:50:00,0.01064872250834095
25-44 anni,lavoro retribuito,338.8,17:40:00,17:40:00,17:00:00,0.01718403041593672
25-44 anni,lavoro retribuito,271.32,17:50:00,17:50:00,17:10:00,0.013761426010779074
25-44 anni,lavoro retribuito,192.06,18:00:00,18:00:00,17:20:00,0.00974133672280049
25-44 anni,lavoro retribuito,219.96,18:10:00,18:10:00,17:30:00,0.011156432497902716
25-44 anni,lavoro retribuito,196.56,18:20:00,18:20:00,17:40:00,0.009969577976849235
25-44 anni,lavoro retribuito,198.85999999999999,18:30:00,18:30:00,17:50:00,0.010086234617807483
25-44 anni,lavoro retribuito,279.66,18:40:00,18:40:00,18:00:00,0.014184433134949418
25-44 anni,lavoro retribuito,217.5,18:50:00,18:50:00,18:10:00,0.011031660612356069
25-44 anni,lavoro retribuito,131.84,19:00:00,19:00:00,18:20:00,0.0066869615408414905
25-44 anni,lavoro retribuito,139.16,19:10:00,19:10:00,18:30:00,0.007058233980760784
25-44 anni,lavoro retribuito,117.8,19:20:00,19:20:00,18:40:00,0.005974848828209402
25-44 anni,lavoro retribuito,116.20000000000002,19:30:00,19:30:00,18:50:00,0.005893696382325404
25-44 anni,lavoro retribuito,146.61,19:40:00,19:40:00,19:00:00,0.007436100056908154
25-44 anni,lavoro retribuito,98.03999999999999,19:50:00,19:50:00,19:10:00,0.004972616121542018
25-44 anni,lavoro retribuito,65.4,20:00:00,20:00:00,19:20:00,0.003317106225508446
25-44 anni,lavoro retribuito,64.98,20:10:00,20:10:00,19:30:00,0.003295803708463896
25-44 anni,lavoro retribuito,53.46000000000001,20:20:00,20:20:00,19:40:00,0.002711506098099106
25-44 anni,lavoro retribuito,45.6,20:30:00,20:30:00,19:50:00,0.002312844707693962
25-44 anni,lavoro retribuito,52.17,20:40:00,20:40:00,20:00:00,0.002646076938605132
25-44 anni,lavoro retribuito,37.26,20:50:00,20:50:00,20:10:00,0.0018898375835236189
25-44 anni,lavoro retribuito,26.979999999999997,21:00:00,21:00:00,20:20:00,0.0013684331187189273
25-44 anni,lavoro retribuito,24.12,21:10:00,21:10:00,20:30:00,0.00122337312170128
25-44 anni,lavoro retribuito,22.200000000000003,21:20:00,21:20:00,20:40:00,0.0011259901866404816
25-44 anni,lavoro retribuito,19.8,21:30:00,21:30:00,20:50:00,0.0010042615178144836
25-44 anni,lavoro retribuito,26.22,21:40:00,21:40:00,21:00:00,0.001329885706924028
25-44 anni,lavoro retribuito,19.61,21:50:00,21:50:00,21:10:00,0.0009946246648657585
25-44 anni,lavoro retribuito,13.33,22:00:00,22:00:00,21:20:00,0.000676101314771064
25-44 anni,lavoro retribuito,12.469999999999999,22:10:00,22:10:00,21:30:00,0.0006324818751084145
25-44 anni,lavoro retribuito,12.76,22:20:00,22:20:00,21:40:00,0.0006471907559248894
25-44 anni,lavoro retribuito,12.42,22:30:00,22:30:00,21:50:00,0.0006299458611745397
25-44 anni,lavoro retribuito,17.28,22:40:00,22:40:00,22:00:00,0.0008764464155471857
25-44 anni,lavoro retribuito,11.959999999999999,22:50:00,22:50:00,22:10:00,0.00060661453298289
25-44 anni,lavoro retribuito,9.46,23:00:00,23:00:00,22:20:00,0.00047981383628914215
25-44 anni,lavoro retribuito,8.4,23:10:00,23:10:00,22:30:00,0.00042605034089099303
25-44 anni,tempo libero,0.7,06:00:00,06:00:00,05:20:00,3.749571477545423e-05
25-44 anni,tempo libero,1.0499999999999998,06:10:00,06:10:00,05:30:00,5.6243572163181346e-05
25-44 anni,tempo libero,1.2800000000000002,06:20:00,06:20:00,05:40:00,6.856359273225919e-05
25-44 anni,tempo libero,1.8,06:30:00,06:30:00,05:50:00,9.641755227973946e-05
25-44 anni,tempo libero,1.7600000000000002,06:40:00,06:40:00,06:00:00,9.427494000685637e-05
25-44 anni,tempo libero,1.9800000000000002,06:50:00,06:50:00,06:10:00,0.00010605930750771342
25-44 anni,tempo libero,5.13,07:00:00,07:00:00,06:20:00,0.0002747900239972575
25-44 anni,tempo libero,6.6499999999999995,07:10:00,07:10:00,06:30:00,0.0003562092903668152
25-44 anni,tempo libero,11.18,07:20:00,07:20:00,06:40:00,0.0005988601302708262
25-44 anni,tempo libero,14.559999999999999,07:30:00,07:30:00,06:50:00,0.000779910867329448
25-44 anni,tempo libero,15.37,07:40:00,07:40:00,07:00:00,0.0008232987658553308
25-44 anni,tempo libero,18.27,07:50:00,07:50:00,07:10:00,0.0009786381556393556
25-44 anni,tempo libero,29.6,08:00:00,08:00:00,07:20:00,0.0015855330819334935
25-44 anni,tempo libero,39.589999999999996,08:10:00,08:10:00,07:30:00,0.002120650497086047
25-44 anni,tempo libero,54.989999999999995,08:20:00,08:20:00,07:40:00,0.0029455562221460405
25-44 anni,tempo libero,70.95,08:30:00,08:30:00,07:50:00,0.0038004585190263974
25-44 anni,tempo libero,67.67999999999999,08:40:00,08:40:00,08:00:00,0.0036252999657182036
25-44 anni,tempo libero,73.67,08:50:00,08:50:00,08:10:00,0.003946156153582448
25-44 anni,tempo libero,72.9,09:00:00,09:00:00,08:20:00,0.0039049108673294484
