lat,lon,geometry,pois_type,pois_specific,pois_f,category
45.43619,9.200447,POINT (9.200447082519531 45.43619155883789),shop,bicycle,shop,leisure
45.44106,9.175755,POINT (9.175754547119141 45.44105911254883),shop,bicycle,shop,leisure
45.433662,9.183483,POINT (9.183483123779297 45.43366241455078),shop,bicycle,shop,leisure
45.455708,9.171382,POINT (9.171381950378418 45.45570755004883),shop,bicycle,shop,leisure
45.550236,9.194902,POINT (9.194902420043945 45.55023574829102),shop,car_repair,shop,leisure
45.55014,9.194943,POINT (9.194943428039551 45.55014038085938),amenity,restaurant,amenityfood,food
45.550114,9.194956,POINT (9.194955825805664 45.55011367797852),shop,tobacco,shop,leisure
45.54655,9.190539,POINT (9.190539360046387 45.54655075073242),shop,hairdresser,shop,leisure
45.546684,9.1907015,POINT (9.190701484680176 45.54668426513672),shop,dairy,shop,leisure
45.546852,9.190588,POINT (9.190587997436523 45.54685211181641),amenity,fast_food,amenityfood,food
45.546665,9.190576,POINT (9.19057559967041 45.54666519165039),amenity,cafe,amenityfood,food
45.54684,9.190534,POINT (9.190533638000488 45.54684066772461),shop,dry_cleaning,shop,leisure
45.545803,9.187138,POINT (9.187137603759766 45.54580307006836),shop,car_repair,shop,leisure
45.547543,9.189104,POINT (9.189104080200195 45.54754257202148),leisure,playground,leisure,leisure
45.547535,9.189711,POINT (9.18971061706543 45.54753494262695),leisure,playground,leisure,leisure
45.48408,9.204739,POINT (9.204738616943359 45.48408126831055),amenity,fast_food,amenityfood,food
45.548412,9.185893,POINT (9.185893058776855 45.54841232299805),amenity,cafe,amenityfood,food
45.547897,9.185928,POINT (9.185928344726563 45.54789733886719),shop,bakery,shop,leisure
45.54775,9.185973,POINT (9.185973167419434 45.54774856567383),amenity,restaurant,amenityfood,food
45.547394,9.185934,POINT (9.185934066772461 45.54739379882813),amenity,cafe,amenityfood,food
45.547142,9.185918,POINT (9.185917854309082 45.54714202880859),office,it,office,office
45.545807,9.186562,POINT (9.186561584472656 45.54580688476563),shop,car_repair,shop,leisure
45.54479,9.184982,POINT (9.184982299804688 45.5447883605957),leisure,fitness_centre,leisure,leisure
45.54475,9.183392,POINT (9.183391571044922 45.54475021362305),shop,tyres,shop,leisure
45.544506,9.182642,POINT (9.182641983032227 45.54450607299805),leisure,pitch,leisure,leisure
45.544273,9.181223,POINT (9.181222915649414 45.54427337646484),shop,motorcycle,shop,leisure
45.544617,9.180955,POINT (9.180954933166504 45.54461669921875),shop,motorcycle_repair,shop,leisure
45.544384,9.181992,POINT (9.181991577148438 45.54438400268555),shop,bicycle,shop,leisure
45.5475,9.184303,POINT (9.184303283691406 45.54750061035156),shop,car_repair,shop,leisure
45.545353,9.175833,POINT (9.175832748413086 45.54535293579102),amenity,restaurant,amenityfood,food
45.546635,9.175924,POINT (9.175924301147461 45.54663467407227),shop,bicycle,shop,leisure
45.546368,9.176625,POINT (9.17662525177002 45.54636764526367),leisure,fitness_centre,leisure,leisure
45.546482,9.176978,POINT (9.17697811126709 45.54648208618164),amenity,cafe,amenityfood,food
45.545387,9.176126,POINT (9.176125526428223 45.54538726806641),amenity,restaurant,amenityfood,food
45.54702,9.180094,POINT (9.180093765258789 45.54701995849609),amenity,cafe,amenityfood,food
45.547066,9.180319,POINT (9.180318832397461 45.54706573486328),amenity,fast_food,amenityfood,food
45.54585,9.183735,POINT (9.183734893798828 45.54584884643555),shop,car_repair,shop,leisure
45.547783,9.18353,POINT (9.183529853820801 45.54778289794922),amenity,cafe,amenityfood,food
45.547867,9.185166,POINT (9.185166358947754 45.54786682128906),amenity,cafe,amenityfood,food
45.548065,9.185262,POINT (9.185261726379395 45.54806518554688),shop,car_repair,shop,leisure
45.550335,9.182355,POINT (9.182354927062988 45.55033493041992),shop,stationery,shop,leisure
45.406555,9.0369,POINT (9.036899566650391 45.40655517578125),amenity,ice_cream,amenityfood,food
45.55003,9.186391,POINT (9.18639087677002 45.55002975463867),shop,clothes,shop,leisure
45.550682,9.186317,POINT (9.186317443847656 45.55068206787109),amenity,cafe,amenityfood,food
45.551537,9.186336,POINT (9.186335563659668 45.55153656005859),shop,optician,shop,leisure
45.55197,9.186311,POINT (9.186310768127441 45.55197143554688),shop,supermarket,shop,leisure
45.552094,9.186311,POINT (9.186310768127441 45.55209350585938),shop,hairdresser,shop,leisure
45.55602,9.186414,POINT (9.186413764953613 45.5560188293457),shop,clothes,shop,leisure
45.555145,9.185958,POINT (9.185957908630371 45.55514526367188),amenity,cafe,amenityfood,food
45.554726,9.185972,POINT (9.185972213745117 45.55472564697266),shop,mobile_phone,shop,leisure
45.5525,9.18587,POINT (9.185870170593262 45.5525016784668),shop,stationery,shop,leisure
45.552402,9.185897,POINT (9.185896873474121 45.55240249633789),amenity,cafe,amenityfood,food
45.551838,9.185947,POINT (9.185947418212891 45.55183792114258),amenity,fast_food,amenityfood,food
45.551723,9.185929,POINT (9.185929298400879 45.55172348022461),shop,furniture,shop,leisure
45.551655,9.185927,POINT (9.185927391052246 45.55165481567383),shop,hairdresser,shop,leisure
45.551193,9.186319,POINT (9.186319351196289 45.55119323730469),amenity,cafe,amenityfood,food
45.55057,9.185947,POINT (9.185947418212891 45.55057144165039),shop,hairdresser,shop,leisure
45.55033,9.18592,POINT (9.185919761657715 45.55033111572266),shop,butcher,shop,leisure
45.549652,9.185818,POINT (9.185817718505859 45.54965209960938),shop,optician,shop,leisure
45.547813,9.182669,POINT (9.182668685913086 45.54781341552734),leisure,playground,leisure,leisure
45.548225,9.1829815,POINT (9.182981491088867 45.54822540283203),shop,hairdresser,shop,leisure
45.549725,9.182918,POINT (9.182917594909668 45.54972457885742),amenity,restaurant,amenityfood,food
45.549698,9.183887,POINT (9.183886528015137 45.54969787597656),shop,hairdresser,shop,leisure
45.549942,9.184535,POINT (9.184535026550293 45.54994201660156),shop,dry_cleaning,shop,leisure
45.54996,9.185456,POINT (9.185456275939941 45.54996109008789),shop,computer,shop,leisure
45.55017,9.185821,POINT (9.185820579528809 45.5501708984375),shop,furniture,shop,leisure
45.54961,9.185554,POINT (9.185553550720215 45.54961013793945),shop,supermarket,shop,leisure
45.5493,9.184951,POINT (9.184950828552246 45.54930114746094),shop,hairdresser,shop,leisure
45.549168,9.184616,POINT (9.184616088867188 45.54916763305664),shop,car,shop,leisure
45.549206,9.1844,POINT (9.184399604797363 45.5492057800293),amenity,cafe,amenityfood,food
45.488235,9.199821,POINT (9.199821472167969 45.48823547363281),amenity,cinema,amenity,leisure
45.488846,9.183035,POINT (9.183034896850586 45.48884582519531),amenity,restaurant,amenityfood,food
45.550037,9.181173,POINT (9.181173324584961 45.5500373840332),shop,clothes,shop,leisure
45.550087,9.181153,POINT (9.181153297424316 45.55008697509766),shop,hairdresser,shop,leisure
45.550182,9.181122,POINT (9.181121826171875 45.5501823425293),shop,clothes,shop,leisure
45.5499,9.180877,POINT (9.180876731872559 45.54990005493164),shop,dry_cleaning,shop,leisure
45.549923,9.181047,POINT (9.181047439575195 45.54992294311523),shop,herbalist,shop,leisure
45.547913,9.179749,POINT (9.17974853515625 45.54791259765625),leisure,playground,leisure,leisure
45.54675,9.175882,POINT (9.175882339477539 45.54674911499023),shop,furniture,shop,leisure
45.547897,9.175997,POINT (9.175996780395508 45.54789733886719),shop,bakery,shop,leisure
45.54773,9.175802,POINT (9.175802230834961 45.5477294921875),shop,hairdresser,shop,leisure
45.547997,9.175963,POINT (9.175963401794434 45.54799652099609),shop,greengrocer,shop,leisure
45.54815,9.175707,POINT (9.17570686340332 45.54814910888672),shop,hairdresser,shop,leisure
45.548187,9.175885,POINT (9.175885200500488 45.54818725585938),amenity,fast_food,amenityfood,food
45.54858,9.176441,POINT (9.176441192626953 45.54858016967773),amenity,restaurant,amenityfood,food
45.54879,9.177393,POINT (9.177392959594727 45.54878997802734),shop,hairdresser,shop,leisure
45.52329,9.207109,POINT (9.207109451293945 45.52328872680664),shop,kiosk,shop,leisure
45.55311,9.204349,POINT (9.204348564147949 45.55310821533203),leisure,playground,leisure,leisure
45.553947,9.2078285,POINT (9.207828521728516 45.55394744873047),school,school,school,school
45.554295,9.208134,POINT (9.208133697509766 45.55429458618164),shop,stationery,shop,leisure
45.55479,9.2007885,POINT (9.200788497924805 45.55479049682617),shop,clothes,shop,leisure
45.55499,9.202829,POINT (9.202829360961914 45.55498886108398),amenity,cafe,amenityfood,food
45.555027,9.203041,POINT (9.203041076660156 45.55502700805664),amenity,fast_food,amenityfood,food
45.555386,9.203555,POINT (9.203555107116699 45.55538558959961),shop,stationery,shop,leisure
45.55539,9.20371,POINT (9.203709602355957 45.55538940429688),office,architect,office,office
45.555466,9.2040415,POINT (9.204041481018066 45.55546569824219),shop,bakery,shop,leisure
45.55536,9.204242,POINT (9.204241752624512 45.55535888671875),shop,car_repair,shop,leisure
45.555443,9.204526,POINT (9.204525947570801 45.55544281005859),shop,newsagent,shop,leisure
45.555588,9.204646,POINT (9.204646110534668 45.55558776855469),shop,hairdresser,shop,leisure
45.5556,9.204697,POINT (9.204696655273438 45.55559921264648),shop,clothes,shop,leisure
45.555645,9.20485,POINT (9.204850196838379 45.55564498901367),amenity,restaurant,amenityfood,food
45.55556,9.205044,POINT (9.205043792724609 45.55556106567383),shop,pet,shop,leisure
45.555805,9.206264,POINT (9.206263542175293 45.55580520629883),shop,hairdresser,shop,leisure
45.556015,9.206223,POINT (9.206222534179688 45.55601501464844),shop,herbalist,shop,leisure
45.55638,9.206753,POINT (9.206752777099609 45.55638122558594),shop,furniture,shop,leisure
45.556175,9.207315,POINT (9.207315444946289 45.55617523193359),amenity,ice_cream,amenityfood,food
45.55651,9.208581,POINT (9.20858097076416 45.55651092529297),shop,beverages,shop,leisure
45.557465,9.210924,POINT (9.21092414855957 45.55746459960938),shop,hairdresser,shop,leisure
45.557568,9.211411,POINT (9.211411476135254 45.55756759643555),amenity,ice_cream,amenityfood,food
45.55759,9.211489,POINT (9.211488723754883 45.55759048461914),amenity,fast_food,amenityfood,food
45.557606,9.21155,POINT (9.211549758911133 45.5576057434082),shop,dry_cleaning,shop,leisure
45.55765,9.2116785,POINT (9.211678504943848 45.55765151977539),shop,butcher,shop,leisure
45.55767,9.211767,POINT (9.211767196655273 45.55767059326172),shop,bakery,shop,leisure
45.557858,9.212389,POINT (9.21238899230957 45.55785751342773),shop,hairdresser,shop,leisure
45.557827,9.212923,POINT (9.212923049926758 45.55782699584961),shop,car_repair,shop,leisure
45.5594,9.212161,POINT (9.212161064147949 45.55939865112305),amenity,cafe,amenityfood,food
45.557693,9.203236,POINT (9.203235626220703 45.55769348144531),shop,hairdresser,shop,leisure
45.55266,9.214921,POINT (9.214920997619629 45.55266189575195),amenity,restaurant,amenityfood,food
45.551895,9.214893,POINT (9.214893341064453 45.55189514160156),amenity,restaurant,amenityfood,food
45.553196,9.201042,POINT (9.201042175292969 45.55319595336914),shop,hairdresser,shop,leisure
45.553997,9.200703,POINT (9.200702667236328 45.55399703979492),shop,car_repair,shop,leisure
45.554195,9.200619,POINT (9.200618743896484 45.55419540405273),shop,motorcycle,shop,leisure
45.55418,9.200064,POINT (9.200063705444336 45.55418014526367),amenity,ice_cream,amenityfood,food
45.4363,9.114216,POINT (9.114215850830078 45.43629837036133),leisure,playground,leisure,leisure
45.43717,9.114047,POINT (9.114047050476074 45.43716812133789),leisure,playground,leisure,leisure
45.536514,9.198097,POINT (9.198097229003906 45.53651428222656),amenity,pub,amenityfood,food
45.44318,9.116112,POINT (9.116111755371094 45.44318008422852),amenity,restaurant,amenityfood,food
45.560028,9.2005205,POINT (9.200520515441895 45.56002807617188),shop,newsagent,shop,leisure
45.558693,9.200867,POINT (9.20086669921875 45.55869293212891),shop,furniture,shop,leisure
45.55882,9.202146,POINT (9.202145576477051 45.55881881713867),shop,supermarket,shop,leisure
45.479088,9.184134,POINT (9.184133529663086 45.47908782958984),amenity,pub,amenityfood,food
45.558548,9.202963,POINT (9.202962875366211 45.55854797363281),shop,car_repair,shop,leisure
45.559097,9.202497,POINT (9.202496528625488 45.55909729003906),shop,car_repair,shop,leisure
45.44278,9.151803,POINT (9.151803016662598 45.44277954101563),amenity,nightclub,amenity,leisure
45.443775,9.150936,POINT (9.150936126708984 45.44377517700195),amenity,restaurant,amenityfood,food
45.355366,8.955247,POINT (8.955246925354004 45.35536575317383),leisure,playground,leisure,leisure
45.480392,9.210686,POINT (9.210685729980469 45.48039245605469),amenity,fast_food,amenityfood,food
45.489403,9.16773,POINT (9.167730331420898 45.48940277099609),amenity,pub,amenityfood,food
45.48908,9.167521,POINT (9.167521476745605 45.48907852172852),amenity,pub,amenityfood,food
45.475243,9.139433,POINT (9.139432907104492 45.47524261474609),leisure,fitness_centre,leisure,leisure
45.52391,9.192582,POINT (9.192582130432129 45.52391052246094),amenity,restaurant,amenityfood,food
45.44746,9.155375,POINT (9.155374526977539 45.44746017456055),amenity,pub,amenityfood,food
45.456856,9.175287,POINT (9.175287246704102 45.45685577392578),shop,supermarket,shop,leisure
45.48026,9.128685,POINT (9.128684997558594 45.48025894165039),amenity,pub,amenityfood,food
45.48655,9.164882,POINT (9.164881706237793 45.48654937744141),amenity,pub,amenityfood,food
45.481255,9.186068,POINT (9.186067581176758 45.48125457763672),amenity,restaurant,amenityfood,food
45.4515,9.2028,POINT (9.202799797058105 45.45149993896484),amenity,fast_food,amenityfood,food
45.524925,9.281082,POINT (9.281082153320313 45.52492523193359),amenity,pub,amenityfood,food
45.532963,9.288799,POINT (9.288799285888672 45.53296279907227),leisure,sports_centre,leisure,leisure
45.52249,9.274297,POINT (9.274296760559082 45.52249145507813),amenity,bar,amenityfood,food
45.52955,9.2794,POINT (9.279399871826172 45.52954864501953),shop,supermarket,shop,leisure
45.446903,9.180597,POINT (9.180597305297852 45.44690322875977),amenity,pub,amenityfood,food
45.465458,9.190227,POINT (9.190226554870605 45.46545791625977),shop,clothes,shop,leisure
45.46436,9.188403,POINT (9.188403129577637 45.46435928344727),amenity,fast_food,amenityfood,food
45.464287,9.1883955,POINT (9.188395500183105 45.46428680419922),amenity,ice_cream,amenityfood,food
45.43874,9.149085,POINT (9.14908504486084 45.43873977661133),amenity,fast_food,amenityfood,food
45.454906,9.171914,POINT (9.171914100646973 45.45490646362305),shop,travel_agency,shop,leisure
45.491,9.153473,POINT (9.153472900390625 45.49100112915039),amenity,restaurant,amenityfood,food
45.45721,9.154408,POINT (9.15440845489502 45.45721054077148),amenity,cafe,amenityfood,food
45.454742,9.154302,POINT (9.154301643371582 45.45474243164063),amenity,restaurant,amenityfood,food
45.45832,9.153026,POINT (9.15302562713623 45.45832061767578),shop,convenience,shop,leisure
45.458706,9.154402,POINT (9.154401779174805 45.45870590209961),amenity,restaurant,amenityfood,food
45.458706,9.1541195,POINT (9.154119491577148 45.45870590209961),amenity,restaurant,amenityfood,food
45.45125,9.151117,POINT (9.151117324829102 45.45124816894531),amenity,cafe,amenityfood,food
45.451656,9.150814,POINT (9.150814056396484 45.45165634155273),shop,newsagent,shop,leisure
45.44736,9.155971,POINT (9.155970573425293 45.44736099243164),amenity,cafe,amenityfood,food
45.48618,9.22661,POINT (9.22661018371582 45.48617935180664),amenity,cafe,amenityfood,food
45.486195,9.230141,POINT (9.230140686035156 45.4861946105957),shop,bank,shop,leisure
45.477966,9.184155,POINT (9.184155464172363 45.47796630859375),amenity,restaurant,amenityfood,food
45.47772,9.1840315,POINT (9.18403148651123 45.47771835327148),shop,mobile_phone,shop,leisure
